county,FIPS,date,case_2.5,case_50,case_97.5,death_2.5,death_50,death_97.5
Denver County CO,8031,03/23,75.00,177.00,332.00,0.00,4.00,9.00
Denver County CO,8031,03/24,86.00,201.00,372.00,0.00,4.00,11.00
Denver County CO,8031,03/25,95.00,223.00,425.00,0.00,5.00,12.00
Denver County CO,8031,03/26,105.00,243.00,485.00,1.00,6.00,14.00
Denver County CO,8031,03/27,118.00,265.00,536.00,2.00,7.00,17.00
Denver County CO,8031,03/28,127.00,285.00,565.00,3.00,8.00,19.00
Denver County CO,8031,03/29,138.00,307.00,625.00,3.00,8.00,21.00
Denver County CO,8031,03/30,146.00,327.00,680.00,3.00,10.00,23.00
Denver County CO,8031,03/31,154.00,347.00,716.00,4.00,10.00,26.00
Denver County CO,8031,04/01,159.00,364.00,755.00,5.00,12.00,29.00
Denver County CO,8031,04/02,168.00,378.00,795.00,5.00,12.00,30.00
Denver County CO,8031,04/03,171.00,392.00,836.00,6.00,13.00,33.00
Denver County CO,8031,04/04,173.00,409.00,875.00,6.00,15.00,35.00
Denver County CO,8031,04/05,180.00,426.00,905.00,7.00,15.00,37.00
Denver County CO,8031,04/06,184.00,443.00,952.00,7.00,16.00,41.00
Denver County CO,8031,04/07,193.00,454.00,992.00,7.00,17.00,43.00
Denver County CO,8031,04/08,195.00,463.00,1029.00,9.00,19.00,43.00
Denver County CO,8031,04/09,197.00,479.00,1070.00,9.00,20.00,44.00
Denver County CO,8031,04/10,206.00,492.00,1118.00,9.00,20.00,45.00
Denver County CO,8031,04/11,216.00,507.00,1160.00,9.00,21.00,49.00
Denver County CO,8031,04/12,223.00,517.00,1196.00,10.00,21.00,50.00
Denver County CO,8031,04/13,229.00,532.00,1263.00,10.00,23.00,53.00
Denver County CO,8031,04/14,232.00,552.00,1334.00,10.00,23.00,57.00
Denver County CO,8031,04/15,247.00,569.00,1393.00,10.00,25.00,60.00
Denver County CO,8031,04/16,253.00,584.00,1460.00,10.00,25.00,60.00
Denver County CO,8031,04/17,256.00,602.00,1524.00,10.00,26.00,64.00
Denver County CO,8031,04/18,262.00,626.00,1596.00,11.00,27.00,65.00
Denver County CO,8031,04/19,267.00,653.00,1654.00,11.00,28.00,68.00
Denver County CO,8031,04/20,270.00,675.00,1721.00,11.00,29.00,70.00
Denver County CO,8031,04/21,274.00,696.00,1782.00,11.00,30.00,77.00
Denver County CO,8031,04/22,284.00,724.00,1851.00,11.00,31.00,77.00
Denver County CO,8031,04/23,295.00,744.00,1935.00,11.00,32.00,80.00
Denver County CO,8031,04/24,307.00,766.00,1992.00,11.00,33.00,84.00
Denver County CO,8031,04/25,316.00,790.00,2058.00,11.00,34.00,87.00
Denver County CO,8031,04/26,332.00,809.00,2139.00,11.00,35.00,90.00
Denver County CO,8031,04/27,341.00,833.00,2236.00,11.00,36.00,92.00
Denver County CO,8031,04/28,350.00,849.00,2332.00,11.00,37.00,95.00
Denver County CO,8031,04/29,366.00,874.00,2425.00,11.00,38.00,100.00
Denver County CO,8031,04/30,377.00,898.00,2508.00,11.00,38.00,102.00
Denver County CO,8031,05/01,383.00,923.00,2603.00,12.00,40.00,104.00
Denver County CO,8031,05/02,396.00,943.00,2676.00,12.00,41.00,104.00
Denver County CO,8031,05/03,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,05/04,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,05/05,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,05/06,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,05/07,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,05/08,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,05/09,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,05/10,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,05/11,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,05/12,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,05/13,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,05/14,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,05/15,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,05/16,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,05/17,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,05/18,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,05/19,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,05/20,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,05/21,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,05/22,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,05/23,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,05/24,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,05/25,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,05/26,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,05/27,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,05/28,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,05/29,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,05/30,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,05/31,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,06/01,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,06/02,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,06/03,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,06/04,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,06/05,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,06/06,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,06/07,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,06/08,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,06/09,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,06/10,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,06/11,402.00,964.00,2751.00,12.00,41.00,107.00
Denver County CO,8031,06/12,402.00,964.00,2751.00,12.00,41.00,107.00
St. Louis County MO,29189,02/21,0.00,0.00,0.00,0.00,0.00,0.00
St. Louis County MO,29189,02/22,0.00,0.00,0.00,0.00,0.00,0.00
St. Louis County MO,29189,02/23,0.00,0.00,0.00,0.00,0.00,0.00
St. Louis County MO,29189,02/24,0.00,0.00,0.00,0.00,0.00,0.00
St. Louis County MO,29189,02/25,0.00,0.00,0.00,0.00,0.00,0.00
St. Louis County MO,29189,02/26,0.00,0.00,0.00,0.00,0.00,0.00
St. Louis County MO,29189,02/27,0.00,0.00,0.00,0.00,0.00,0.00
St. Louis County MO,29189,02/28,0.00,0.00,0.00,0.00,0.00,0.00
St. Louis County MO,29189,02/29,0.00,0.00,0.00,0.00,0.00,0.00
St. Louis County MO,29189,03/01,0.00,0.00,0.00,0.00,0.00,0.00
St. Louis County MO,29189,03/02,0.00,0.00,0.00,0.00,0.00,0.00
St. Louis County MO,29189,03/03,0.00,0.00,0.00,0.00,0.00,0.00
St. Louis County MO,29189,03/04,0.00,0.00,1.00,0.00,0.00,0.00
St. Louis County MO,29189,03/05,0.00,0.00,1.00,0.00,0.00,0.00
St. Louis County MO,29189,03/06,0.00,0.00,2.00,0.00,0.00,0.00
St. Louis County MO,29189,03/07,0.00,0.00,2.00,0.00,0.00,0.00
St. Louis County MO,29189,03/08,0.00,0.00,2.00,0.00,0.00,0.00
St. Louis County MO,29189,03/09,0.00,0.00,3.00,0.00,0.00,0.00
St. Louis County MO,29189,03/10,0.00,1.00,4.00,0.00,0.00,0.00
St. Louis County MO,29189,03/11,0.00,1.00,5.00,0.00,0.00,0.00
St. Louis County MO,29189,03/12,0.00,1.00,6.00,0.00,0.00,0.00
St. Louis County MO,29189,03/13,0.00,2.00,8.00,0.00,0.00,0.00
St. Louis County MO,29189,03/14,0.00,3.00,8.00,0.00,0.00,0.00
St. Louis County MO,29189,03/15,0.00,4.00,11.00,0.00,0.00,0.00
St. Louis County MO,29189,03/16,0.00,6.00,17.00,0.00,0.00,0.00
St. Louis County MO,29189,03/17,0.00,7.00,18.00,0.00,0.00,0.00
St. Louis County MO,29189,03/18,0.00,9.00,22.00,0.00,0.00,0.00
St. Louis County MO,29189,03/19,0.00,11.00,29.00,0.00,0.00,1.00
St. Louis County MO,29189,03/20,0.00,14.00,37.00,0.00,0.00,1.00
St. Louis County MO,29189,03/21,0.00,16.00,43.00,0.00,0.00,1.00
St. Louis County MO,29189,03/22,1.00,19.00,49.00,0.00,0.00,1.00
St. Louis County MO,29189,03/23,1.00,23.00,60.00,0.00,0.00,3.00
St. Louis County MO,29189,03/24,1.00,26.00,76.00,0.00,0.00,3.00
St. Louis County MO,29189,03/25,1.00,30.00,88.00,0.00,0.00,3.00
St. Louis County MO,29189,03/26,1.00,36.00,99.00,0.00,0.00,4.00
St. Louis County MO,29189,03/27,1.00,42.00,112.00,0.00,0.00,5.00
St. Louis County MO,29189,03/28,2.00,47.00,124.00,0.00,1.00,5.00
St. Louis County MO,29189,03/29,2.00,54.00,134.00,0.00,1.00,8.00
St. Louis County MO,29189,03/30,2.00,58.00,149.00,0.00,1.00,8.00
St. Louis County MO,29189,03/31,2.00,63.00,166.00,0.00,1.00,9.00
St. Louis County MO,29189,04/01,2.00,69.00,176.00,0.00,2.00,11.00
St. Louis County MO,29189,04/02,2.00,72.00,192.00,0.00,3.00,11.00
St. Louis County MO,29189,04/03,2.00,78.00,210.00,0.00,3.00,12.00
St. Louis County MO,29189,04/04,2.00,84.00,231.00,0.00,4.00,12.00
St. Louis County MO,29189,04/05,2.00,92.00,245.00,0.00,4.00,14.00
St. Louis County MO,29189,04/06,2.00,98.00,263.00,0.00,4.00,16.00
St. Louis County MO,29189,04/07,2.00,104.00,278.00,0.00,5.00,17.00
St. Louis County MO,29189,04/08,2.00,114.00,294.00,0.00,6.00,18.00
St. Louis County MO,29189,04/09,2.00,121.00,314.00,0.00,6.00,21.00
St. Louis County MO,29189,04/10,2.00,131.00,336.00,0.00,6.00,21.00
St. Louis County MO,29189,04/11,2.00,138.00,360.00,0.00,7.00,22.00
St. Louis County MO,29189,04/12,3.00,145.00,373.00,0.00,8.00,26.00
St. Louis County MO,29189,04/13,3.00,154.00,399.00,0.00,9.00,27.00
St. Louis County MO,29189,04/14,3.00,158.00,436.00,0.00,10.00,28.00
St. Louis County MO,29189,04/15,3.00,165.00,468.00,0.00,11.00,31.00
St. Louis County MO,29189,04/16,3.00,174.00,490.00,0.00,11.00,32.00
St. Louis County MO,29189,04/17,3.00,179.00,515.00,0.00,11.00,33.00
St. Louis County MO,29189,04/18,3.00,189.00,542.00,0.00,12.00,34.00
St. Louis County MO,29189,04/19,3.00,195.00,567.00,0.00,13.00,37.00
St. Louis County MO,29189,04/20,4.00,204.00,600.00,0.00,14.00,38.00
St. Louis County MO,29189,04/21,4.00,216.00,631.00,0.00,15.00,40.00
St. Louis County MO,29189,04/22,4.00,223.00,659.00,0.00,16.00,41.00
St. Louis County MO,29189,04/23,4.00,232.00,675.00,0.00,16.00,44.00
St. Louis County MO,29189,04/24,6.00,239.00,696.00,0.00,17.00,47.00
St. Louis County MO,29189,04/25,7.00,245.00,713.00,0.00,18.00,48.00
St. Louis County MO,29189,04/26,7.00,258.00,735.00,0.00,18.00,49.00
St. Louis County MO,29189,04/27,8.00,270.00,750.00,0.00,19.00,50.00
St. Louis County MO,29189,04/28,9.00,279.00,764.00,0.00,20.00,52.00
St. Louis County MO,29189,04/29,9.00,285.00,778.00,0.00,20.00,53.00
St. Louis County MO,29189,04/30,11.00,290.00,790.00,0.00,20.00,54.00
St. Louis County MO,29189,05/01,11.00,293.00,802.00,0.00,20.00,54.00
St. Louis County MO,29189,05/02,12.00,299.00,825.00,0.00,21.00,57.00
St. Louis County MO,29189,05/03,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,05/04,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,05/05,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,05/06,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,05/07,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,05/08,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,05/09,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,05/10,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,05/11,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,05/12,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,05/13,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,05/14,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,05/15,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,05/16,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,05/17,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,05/18,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,05/19,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,05/20,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,05/21,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,05/22,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,05/23,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,05/24,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,05/25,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,05/26,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,05/27,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,05/28,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,05/29,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,05/30,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,05/31,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,06/01,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,06/02,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,06/03,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,06/04,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,06/05,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,06/06,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,06/07,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,06/08,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,06/09,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,06/10,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,06/11,12.00,305.00,840.00,0.00,21.00,58.00
St. Louis County MO,29189,06/12,12.00,305.00,840.00,0.00,21.00,58.00
Baltimore County MD,24005,02/21,0.00,0.00,0.00,0.00,0.00,0.00
Baltimore County MD,24005,02/22,0.00,0.00,0.00,0.00,0.00,0.00
Baltimore County MD,24005,02/23,0.00,0.00,0.00,0.00,0.00,0.00
Baltimore County MD,24005,02/24,0.00,0.00,0.00,0.00,0.00,0.00
Baltimore County MD,24005,02/25,0.00,0.00,0.00,0.00,0.00,0.00
Baltimore County MD,24005,02/26,0.00,0.00,0.00,0.00,0.00,0.00
Baltimore County MD,24005,02/27,0.00,0.00,0.00,0.00,0.00,0.00
Baltimore County MD,24005,02/28,0.00,0.00,0.00,0.00,0.00,0.00
Baltimore County MD,24005,02/29,0.00,0.00,0.00,0.00,0.00,0.00
Baltimore County MD,24005,03/01,0.00,0.00,0.00,0.00,0.00,0.00
Baltimore County MD,24005,03/02,0.00,0.00,0.00,0.00,0.00,0.00
Baltimore County MD,24005,03/03,0.00,0.00,0.00,0.00,0.00,0.00
Baltimore County MD,24005,03/04,0.00,0.00,1.00,0.00,0.00,0.00
Baltimore County MD,24005,03/05,0.00,0.00,1.00,0.00,0.00,0.00
Baltimore County MD,24005,03/06,0.00,0.00,2.00,0.00,0.00,0.00
Baltimore County MD,24005,03/07,0.00,0.00,2.00,0.00,0.00,0.00
Baltimore County MD,24005,03/08,0.00,0.00,3.00,0.00,0.00,0.00
Baltimore County MD,24005,03/09,0.00,1.00,4.00,0.00,0.00,0.00
Baltimore County MD,24005,03/10,0.00,1.00,6.00,0.00,0.00,0.00
Baltimore County MD,24005,03/11,0.00,2.00,10.00,0.00,0.00,0.00
Baltimore County MD,24005,03/12,0.00,4.00,10.00,0.00,0.00,0.00
Baltimore County MD,24005,03/13,1.00,5.00,13.00,0.00,0.00,0.00
Baltimore County MD,24005,03/14,2.00,8.00,18.00,0.00,0.00,0.00
Baltimore County MD,24005,03/15,3.00,10.00,21.00,0.00,0.00,1.00
Baltimore County MD,24005,03/16,3.00,14.00,27.00,0.00,0.00,1.00
Baltimore County MD,24005,03/17,5.00,19.00,34.00,0.00,0.00,1.00
Baltimore County MD,24005,03/18,7.00,23.00,47.00,0.00,0.00,1.00
Baltimore County MD,24005,03/19,8.00,29.00,56.00,0.00,0.00,2.00
Baltimore County MD,24005,03/20,15.00,37.00,73.00,0.00,0.00,2.00
Baltimore County MD,24005,03/21,19.00,46.00,92.00,0.00,1.00,3.00
Baltimore County MD,24005,03/22,23.00,56.00,116.00,0.00,1.00,4.00
Baltimore County MD,24005,03/23,28.00,65.00,136.00,0.00,1.00,5.00
Baltimore County MD,24005,03/24,32.00,77.00,168.00,0.00,2.00,6.00
Baltimore County MD,24005,03/25,43.00,91.00,198.00,0.00,3.00,7.00
Baltimore County MD,24005,03/26,49.00,106.00,236.00,0.00,3.00,8.00
Baltimore County MD,24005,03/27,57.00,120.00,265.00,0.00,4.00,10.00
Baltimore County MD,24005,03/28,62.00,139.00,312.00,0.00,5.00,12.00
Baltimore County MD,24005,03/29,65.00,161.00,372.00,0.00,6.00,14.00
Baltimore County MD,24005,03/30,71.00,178.00,416.00,1.00,8.00,17.00
Baltimore County MD,24005,03/31,81.00,198.00,470.00,1.00,8.00,19.00
Baltimore County MD,24005,04/01,95.00,222.00,518.00,2.00,10.00,24.00
Baltimore County MD,24005,04/02,101.00,243.00,571.00,4.00,12.00,28.00
Baltimore County MD,24005,04/03,115.00,269.00,641.00,4.00,14.00,32.00
Baltimore County MD,24005,04/04,128.00,303.00,708.00,4.00,16.00,36.00
Baltimore County MD,24005,04/05,137.00,332.00,788.00,4.00,18.00,43.00
Baltimore County MD,24005,04/06,146.00,362.00,867.00,4.00,21.00,48.00
Baltimore County MD,24005,04/07,163.00,395.00,932.00,5.00,23.00,53.00
Baltimore County MD,24005,04/08,176.00,437.00,1016.00,6.00,25.00,63.00
Baltimore County MD,24005,04/09,195.00,485.00,1093.00,9.00,28.00,72.00
Baltimore County MD,24005,04/10,214.00,531.00,1187.00,11.00,32.00,75.00
Baltimore County MD,24005,04/11,229.00,581.00,1301.00,12.00,35.00,80.00
Baltimore County MD,24005,04/12,249.00,632.00,1399.00,15.00,38.00,90.00
Baltimore County MD,24005,04/13,267.00,688.00,1499.00,15.00,41.00,104.00
Baltimore County MD,24005,04/14,282.00,737.00,1626.00,16.00,45.00,112.00
Baltimore County MD,24005,04/15,291.00,793.00,1752.00,16.00,48.00,117.00
Baltimore County MD,24005,04/16,320.00,853.00,1884.00,18.00,51.00,124.00
Baltimore County MD,24005,04/17,338.00,913.00,2011.00,19.00,56.00,133.00
Baltimore County MD,24005,04/18,357.00,977.00,2147.00,21.00,60.00,139.00
Baltimore County MD,24005,04/19,375.00,1028.00,2305.00,22.00,62.00,149.00
Baltimore County MD,24005,04/20,386.00,1087.00,2488.00,23.00,66.00,156.00
Baltimore County MD,24005,04/21,407.00,1154.00,2649.00,24.00,69.00,164.00
Baltimore County MD,24005,04/22,427.00,1216.00,2829.00,26.00,73.00,173.00
Baltimore County MD,24005,04/23,448.00,1292.00,3029.00,28.00,77.00,183.00
Baltimore County MD,24005,04/24,466.00,1349.00,3211.00,30.00,81.00,189.00
Baltimore County MD,24005,04/25,488.00,1426.00,3390.00,31.00,85.00,198.00
Baltimore County MD,24005,04/26,501.00,1490.00,3572.00,32.00,89.00,206.00
Baltimore County MD,24005,04/27,521.00,1557.00,3746.00,33.00,93.00,213.00
Baltimore County MD,24005,04/28,541.00,1603.00,3913.00,33.00,98.00,219.00
Baltimore County MD,24005,04/29,557.00,1660.00,4091.00,35.00,100.00,229.00
Baltimore County MD,24005,04/30,568.00,1716.00,4262.00,35.00,102.00,234.00
Baltimore County MD,24005,05/01,584.00,1783.00,4418.00,35.00,105.00,238.00
Baltimore County MD,24005,05/02,600.00,1838.00,4583.00,38.00,108.00,243.00
Baltimore County MD,24005,05/03,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,05/04,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,05/05,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,05/06,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,05/07,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,05/08,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,05/09,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,05/10,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,05/11,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,05/12,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,05/13,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,05/14,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,05/15,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,05/16,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,05/17,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,05/18,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,05/19,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,05/20,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,05/21,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,05/22,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,05/23,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,05/24,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,05/25,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,05/26,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,05/27,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,05/28,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,05/29,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,05/30,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,05/31,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,06/01,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,06/02,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,06/03,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,06/04,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,06/05,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,06/06,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,06/07,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,06/08,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,06/09,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,06/10,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,06/11,614.00,1880.00,4735.00,39.00,112.00,252.00
Baltimore County MD,24005,06/12,614.00,1880.00,4735.00,39.00,112.00,252.00
Bucks County PA,42017,02/21,0.00,0.00,0.00,0.00,0.00,0.00
Bucks County PA,42017,02/22,0.00,0.00,0.00,0.00,0.00,0.00
Bucks County PA,42017,02/23,0.00,0.00,0.00,0.00,0.00,0.00
Bucks County PA,42017,02/24,0.00,0.00,0.00,0.00,0.00,0.00
Bucks County PA,42017,02/25,0.00,0.00,0.00,0.00,0.00,0.00
Bucks County PA,42017,02/26,0.00,0.00,0.00,0.00,0.00,0.00
Bucks County PA,42017,02/27,0.00,0.00,0.00,0.00,0.00,0.00
Bucks County PA,42017,02/28,0.00,0.00,0.00,0.00,0.00,0.00
Bucks County PA,42017,02/29,0.00,0.00,0.00,0.00,0.00,0.00
Bucks County PA,42017,03/01,0.00,0.00,0.00,0.00,0.00,0.00
Bucks County PA,42017,03/02,0.00,0.00,0.00,0.00,0.00,0.00
Bucks County PA,42017,03/03,0.00,0.00,1.00,0.00,0.00,0.00
Bucks County PA,42017,03/04,0.00,0.00,1.00,0.00,0.00,0.00
Bucks County PA,42017,03/05,0.00,0.00,1.00,0.00,0.00,0.00
Bucks County PA,42017,03/06,0.00,0.00,2.00,0.00,0.00,0.00
Bucks County PA,42017,03/07,0.00,0.00,2.00,0.00,0.00,0.00
Bucks County PA,42017,03/08,0.00,1.00,3.00,0.00,0.00,0.00
Bucks County PA,42017,03/09,0.00,1.00,5.00,0.00,0.00,0.00
Bucks County PA,42017,03/10,0.00,2.00,7.00,0.00,0.00,0.00
Bucks County PA,42017,03/11,0.00,3.00,10.00,0.00,0.00,0.00
Bucks County PA,42017,03/12,1.00,5.00,12.00,0.00,0.00,0.00
Bucks County PA,42017,03/13,2.00,8.00,17.00,0.00,0.00,1.00
Bucks County PA,42017,03/14,3.00,11.00,24.00,0.00,0.00,1.00
Bucks County PA,42017,03/15,4.00,14.00,31.00,0.00,0.00,1.00
Bucks County PA,42017,03/16,4.00,19.00,40.00,0.00,0.00,2.00
Bucks County PA,42017,03/17,7.00,26.00,53.00,0.00,0.00,2.00
Bucks County PA,42017,03/18,9.00,32.00,67.00,0.00,0.00,2.00
Bucks County PA,42017,03/19,11.00,38.00,86.00,0.00,1.00,4.00
Bucks County PA,42017,03/20,13.00,49.00,98.00,0.00,1.00,4.00
Bucks County PA,42017,03/21,15.00,57.00,116.00,0.00,1.00,5.00
Bucks County PA,42017,03/22,17.00,72.00,132.00,0.00,2.00,6.00
Bucks County PA,42017,03/23,20.00,83.00,153.00,0.00,2.00,7.00
Bucks County PA,42017,03/24,29.00,97.00,177.00,0.00,3.00,8.00
Bucks County PA,42017,03/25,30.00,111.00,206.00,0.00,4.00,10.00
Bucks County PA,42017,03/26,36.00,125.00,244.00,0.00,5.00,13.00
Bucks County PA,42017,03/27,38.00,145.00,279.00,0.00,6.00,14.00
Bucks County PA,42017,03/28,45.00,163.00,314.00,1.00,7.00,16.00
Bucks County PA,42017,03/29,53.00,182.00,360.00,1.00,8.00,18.00
Bucks County PA,42017,03/30,58.00,208.00,414.00,1.00,10.00,20.00
Bucks County PA,42017,03/31,61.00,230.00,461.00,1.00,11.00,24.00
Bucks County PA,42017,04/01,66.00,254.00,509.00,2.00,13.00,29.00
